,hotel,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,deposit_type,customer_type,adr,required_car_parking_spaces,total_of_special_requests,is_canceled,reservation_status,reservation_status_date,cluster,split,representation_id,method
52363,City Hotel,275,2016,June,23,4,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,62.8,0,0,1,Canceled,2015-11-11,0,train,R4_dropRedundant,kmeans
52364,City Hotel,275,2016,June,23,4,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,62.8,0,0,1,Canceled,2015-11-11,0,train,R4_dropRedundant,kmeans
52365,City Hotel,47,2016,June,23,4,1,1,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,131.4,0,0,1,Canceled,2016-05-31,0,train,R4_dropRedundant,kmeans
52366,City Hotel,275,2016,June,23,4,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,62.8,0,0,1,Canceled,2015-11-11,0,train,R4_dropRedundant,kmeans
52367,City Hotel,275,2016,June,23,4,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,62.8,0,0,1,Canceled,2015-11-11,0,train,R4_dropRedundant,kmeans
52368,City Hotel,275,2016,June,23,4,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,62.8,0,0,1,Canceled,2015-11-11,0,train,R4_dropRedundant,kmeans
52369,City Hotel,275,2016,June,23,4,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,62.8,0,0,1,Canceled,2015-11-11,0,train,R4_dropRedundant,kmeans
52370,City Hotel,59,2016,June,23,4,1,1,2,0,0,HB,Other,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,153.09,0,1,1,No-Show,2016-06-04,0,train,R4_dropRedundant,kmeans
52371,City Hotel,275,2016,June,23,4,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,62.8,0,0,1,Canceled,2015-11-11,0,train,R4_dropRedundant,kmeans
52372,City Hotel,275,2016,June,23,4,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,62.8,0,0,1,Canceled,2015-11-11,0,train,R4_dropRedundant,kmeans
52373,City Hotel,275,2016,June,23,4,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,62.8,0,0,1,Canceled,2015-11-11,0,train,R4_dropRedundant,kmeans
52374,City Hotel,275,2016,June,23,4,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,62.8,0,0,1,Canceled,2015-11-11,0,train,R4_dropRedundant,kmeans
52375,City Hotel,275,2016,June,23,4,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,62.8,0,0,1,Canceled,2015-11-11,0,train,R4_dropRedundant,kmeans
52376,City Hotel,275,2016,June,23,4,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,62.8,0,0,1,Canceled,2015-11-11,0,val,R4_dropRedundant,kmeans
52377,City Hotel,141,2016,June,23,4,2,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,109.2,0,0,1,Canceled,2016-03-04,0,train,R4_dropRedundant,kmeans
52378,City Hotel,153,2016,June,23,4,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,115.2,1,1,0,Check-Out,2016-06-07,0,train,R4_dropRedundant,kmeans
52379,City Hotel,153,2016,June,23,4,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,106.2,0,1,0,Check-Out,2016-06-07,0,train,R4_dropRedundant,kmeans
52380,City Hotel,220,2016,June,23,4,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,65.0,0,0,1,Canceled,2016-05-26,0,train,R4_dropRedundant,kmeans
52381,City Hotel,172,2016,June,23,4,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,100.3,0,1,0,Check-Out,2016-06-08,0,train,R4_dropRedundant,kmeans
52382,City Hotel,150,2016,June,23,4,2,2,2,0,0,BB,CHE,Direct,Direct,0,0,0,D,No Deposit,Transient,108.59,0,0,0,Check-Out,2016-06-08,0,val,R4_dropRedundant,kmeans
52383,City Hotel,178,2016,June,23,4,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient-Party,100.3,0,0,0,Check-Out,2016-06-09,0,train,R4_dropRedundant,kmeans
52384,City Hotel,178,2016,June,23,4,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient-Party,100.3,0,0,0,Check-Out,2016-06-09,0,train,R4_dropRedundant,kmeans
52385,City Hotel,149,2016,June,23,4,2,5,3,0,0,BB,Other,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,144.14,0,1,1,Canceled,2016-01-15,0,train,R4_dropRedundant,kmeans
52386,City Hotel,150,2016,June,23,4,2,5,2,0,0,BB,BEL,Direct,Direct,0,0,0,A,No Deposit,Transient,95.69,0,0,0,Check-Out,2016-06-11,0,train,R4_dropRedundant,kmeans
52387,City Hotel,102,2016,June,24,5,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,65.0,0,0,1,Canceled,2016-06-02,0,train,R4_dropRedundant,kmeans
52388,City Hotel,102,2016,June,24,5,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,65.0,0,0,1,Canceled,2016-06-02,0,val,R4_dropRedundant,kmeans
52389,City Hotel,102,2016,June,24,5,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,65.0,0,0,1,Canceled,2016-06-02,0,train,R4_dropRedundant,kmeans
52390,City Hotel,102,2016,June,24,5,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,65.0,0,0,1,Canceled,2016-06-02,0,train,R4_dropRedundant,kmeans
52391,City Hotel,174,2016,June,24,5,2,0,2,0,0,BB,Other,Online TA,TA/TO,0,0,0,D,No Deposit,Transient-Party,115.2,0,0,0,Check-Out,2016-06-07,0,train,R4_dropRedundant,kmeans
52392,City Hotel,174,2016,June,24,5,2,0,2,0,0,BB,Other,Online TA,TA/TO,0,0,0,D,No Deposit,Transient-Party,115.2,0,0,0,Check-Out,2016-06-07,0,train,R4_dropRedundant,kmeans
52393,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,val,R4_dropRedundant,kmeans
52394,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,train,R4_dropRedundant,kmeans
52395,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,val,R4_dropRedundant,kmeans
52396,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,train,R4_dropRedundant,kmeans
52397,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,train,R4_dropRedundant,kmeans
52398,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,train,R4_dropRedundant,kmeans
52399,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,train,R4_dropRedundant,kmeans
52400,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,train,R4_dropRedundant,kmeans
52401,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,train,R4_dropRedundant,kmeans
52402,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,train,R4_dropRedundant,kmeans
52403,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,train,R4_dropRedundant,kmeans
52404,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,val,R4_dropRedundant,kmeans
52405,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,train,R4_dropRedundant,kmeans
52406,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,train,R4_dropRedundant,kmeans
52407,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,train,R4_dropRedundant,kmeans
52408,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,train,R4_dropRedundant,kmeans
52409,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,train,R4_dropRedundant,kmeans
52410,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,val,R4_dropRedundant,kmeans
52411,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,train,R4_dropRedundant,kmeans
52412,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,train,R4_dropRedundant,kmeans
52413,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,val,R4_dropRedundant,kmeans
52414,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,train,R4_dropRedundant,kmeans
52415,City Hotel,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,100.0,0,0,1,Canceled,2016-01-26,0,train,R4_dropRedundant,kmeans
52416,City Hotel,156,2016,June,24,5,2,4,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,116.82,0,1,0,Check-Out,2016-06-11,0,train,R4_dropRedundant,kmeans
52417,City Hotel,51,2016,June,24,5,2,5,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,D,No Deposit,Transient,110.0,0,0,1,Canceled,2016-04-18,0,train,R4_dropRedundant,kmeans
52418,City Hotel,247,2016,June,24,6,1,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient-Party,109.0,0,0,1,Canceled,2016-06-02,0,val,R4_dropRedundant,kmeans
52419,City Hotel,247,2016,June,24,6,1,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient-Party,109.0,0,0,1,Canceled,2016-06-02,0,train,R4_dropRedundant,kmeans
52420,City Hotel,118,2016,June,24,6,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,120.0,0,0,1,Canceled,2016-04-13,0,train,R4_dropRedundant,kmeans
52421,City Hotel,118,2016,June,24,6,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,120.0,0,0,1,Canceled,2016-04-13,0,train,R4_dropRedundant,kmeans
52422,City Hotel,118,2016,June,24,6,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,120.0,0,0,1,Canceled,2016-04-13,0,train,R4_dropRedundant,kmeans
52423,City Hotel,247,2016,June,24,6,1,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient-Party,109.0,0,0,1,Canceled,2016-06-02,0,train,R4_dropRedundant,kmeans
52424,City Hotel,118,2016,June,24,6,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,120.0,0,0,1,Canceled,2016-04-13,0,train,R4_dropRedundant,kmeans
52425,City Hotel,247,2016,June,24,6,1,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient-Party,109.0,0,0,1,Canceled,2016-06-02,0,val,R4_dropRedundant,kmeans
52426,City Hotel,118,2016,June,24,6,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,120.0,0,0,1,Canceled,2016-04-13,0,train,R4_dropRedundant,kmeans
52427,City Hotel,118,2016,June,24,6,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,120.0,0,0,1,Canceled,2016-04-13,0,val,R4_dropRedundant,kmeans
52428,City Hotel,247,2016,June,24,6,1,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient-Party,109.0,0,0,1,Canceled,2016-06-02,0,val,R4_dropRedundant,kmeans
52429,City Hotel,118,2016,June,24,6,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,120.0,0,0,1,Canceled,2016-04-13,0,train,R4_dropRedundant,kmeans
52430,City Hotel,118,2016,June,24,6,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,120.0,0,0,1,Canceled,2016-04-13,0,train,R4_dropRedundant,kmeans
52431,City Hotel,118,2016,June,24,6,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,120.0,0,0,1,Canceled,2016-04-13,0,val,R4_dropRedundant,kmeans
52432,City Hotel,247,2016,June,24,6,1,1,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient-Party,87.0,0,0,1,Canceled,2016-06-02,0,train,R4_dropRedundant,kmeans
52433,City Hotel,247,2016,June,24,6,1,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient-Party,109.0,0,0,1,Canceled,2016-06-02,0,train,R4_dropRedundant,kmeans
52434,City Hotel,118,2016,June,24,6,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,120.0,0,0,1,Canceled,2016-04-13,0,train,R4_dropRedundant,kmeans
52435,City Hotel,24,2016,June,24,6,1,2,1,0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,No Deposit,Transient-Party,120.0,0,0,1,Canceled,2016-06-02,0,train,R4_dropRedundant,kmeans
52436,City Hotel,184,2016,June,24,6,1,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,No Deposit,Transient-Party,115.32,0,1,1,Canceled,2016-06-04,0,train,R4_dropRedundant,kmeans
52437,City Hotel,184,2016,June,24,6,1,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,No Deposit,Transient-Party,115.32,0,1,0,Check-Out,2016-06-12,0,train,R4_dropRedundant,kmeans
52438,City Hotel,0,2016,June,24,7,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,No Deposit,Transient,109.0,0,0,1,No-Show,2016-06-07,0,train,R4_dropRedundant,kmeans
52439,City Hotel,20,2016,June,24,7,0,1,1,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,156.0,0,0,1,Canceled,2016-05-28,0,train,R4_dropRedundant,kmeans
52440,City Hotel,2,2016,June,24,7,0,1,1,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,129.0,0,2,1,No-Show,2016-06-07,0,train,R4_dropRedundant,kmeans
52441,City Hotel,0,2016,June,24,7,0,1,2,1,0,BB,BRA,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,139.0,0,0,1,Canceled,2016-06-07,0,train,R4_dropRedundant,kmeans
52442,City Hotel,83,2016,June,24,7,0,2,1,0,0,BB,CN,Direct,Direct,0,0,0,E,No Deposit,Transient,157.5,0,0,1,Canceled,2016-04-09,0,train,R4_dropRedundant,kmeans
52443,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52444,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52445,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52446,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52447,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52448,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52449,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52450,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52451,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52452,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52453,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52454,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52455,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,val,R4_dropRedundant,kmeans
52456,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,val,R4_dropRedundant,kmeans
52457,City Hotel,157,2016,June,24,7,0,3,2,0,0,BB,Other,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,113.1,0,0,1,Canceled,2016-01-19,0,train,R4_dropRedundant,kmeans
52458,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52459,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52460,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52461,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52462,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52463,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52464,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52465,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52466,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52467,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52468,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,val,R4_dropRedundant,kmeans
52469,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,val,R4_dropRedundant,kmeans
52470,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52471,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52472,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52473,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,val,R4_dropRedundant,kmeans
52474,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52475,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52476,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52477,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52478,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,val,R4_dropRedundant,kmeans
52479,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,val,R4_dropRedundant,kmeans
52480,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52481,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,val,R4_dropRedundant,kmeans
52482,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52483,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52484,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52485,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52486,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
52487,City Hotel,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,Non Refund,Transient,130.0,0,0,1,Canceled,2016-01-08,0,train,R4_dropRedundant,kmeans
